Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1776013244,99,,Aggregated,121.900000,0.000000,170,330,480,600,940,1300,1900,2100,3300,4600,4700,18738,0,170,355.79997964116757,11.51329101412557,4672.573916002875,11403.379229373466
1776013245,99,,Aggregated,119.900000,0.000000,170,330,490,600,950,1300,1900,2200,3300,4600,4700,18869,0,170,358.99218012614745,11.51329101412557,4672.573916002875,11393.381154274206
1776013246,99,,Aggregated,120.100000,0.000000,180,340,500,610,950,1300,1900,2200,3300,4600,4700,18987,0,180,362.7051840803357,11.51329101412557,4672.573916002875,11399.665718649603
1776013247,99,,Aggregated,119.300000,0.000000,180,340,500,620,960,1300,1900,2200,3300,4600,4700,19102,0,180,365.2918459571334,11.51329101412557,4672.573916002875,11400.852371479426
1776013248,99,,Aggregated,118.300000,0.000000,180,350,510,630,960,1400,1900,2200,3300,4600,4700,19224,0,180,367.9520114774766,11.51329101412557,4672.573916002875,11402.004213483146
1776013249,99,,Aggregated,119.500000,0.000000,180,350,510,630,970,1400,1900,2200,3300,4600,4700,19345,0,180,370.0526977865627,11.51329101412557,4672.573916002875,11409.913000775394
1776013250,99,,Aggregated,121.000000,0.000000,180,360,520,640,970,1400,1900,2200,3300,4600,4700,19471,0,180,372.97282264948996,11.51329101412557,4672.573916002875,11404.84993066612
1776013251,99,,Aggregated,121.000000,0.000000,180,360,530,640,980,1400,1900,2200,3300,4600,4700,19599,0,180,376.9136397658682,11.51329101412557,4672.573916002875,11402.882391958774
1776013252,99,,Aggregated,120.400000,0.000000,190,360,530,640,980,1400,1900,2200,3300,4600,4700,19738,0,190,378.705326325987,11.51329101412557,4672.573916002875,11399.508460836963
1776013253,99,,Aggregated,119.100000,0.000000,190,370,530,650,990,1400,1900,2200,3300,4600,4700,19867,0,190,380.76839105407674,11.51329101412557,4672.573916002875,11404.876881260381
1776013254,99,,Aggregated,121.900000,0.000000,190,370,530,650,990,1400,1900,2200,3200,4600,4700,20017,0,190,382.77706726104884,11.51329101412557,4672.573916002875,11396.424589099266
1776013255,99,,Aggregated,124.100000,0.000000,190,370,530,650,990,1400,2000,2200,3200,4600,4700,20148,0,190,384.60033248060824,11.51329101412557,4672.573916002875,11399.831447290053
1776013256,99,,Aggregated,126.900000,0.000000,190,380,540,650,1000,1500,2000,2200,3200,4600,4700,20286,0,190,388.27892417752594,11.51329101412557,4672.573916002875,11404.925022182786
1776013257,99,,Aggregated,126.000000,0.000000,190,380,540,660,1000,1500,2000,2200,3200,4600,4700,20446,0,190,389.5677757770873,11.51329101412557,4672.573916002875,11391.755062114838
1776013258,99,,Aggregated,128.700000,0.000000,190,380,540,660,1000,1500,2000,2200,3200,4600,4700,20587,0,190,391.10046541284,11.51329101412557,4672.573916002875,11400.112109583717
1776013259,98,,Aggregated,131.500000,0.000000,190,380,550,660,1000,1500,2000,2200,3200,4600,4700,20715,0,190,393.1284233703757,11.51329101412557,4672.573916002875,11409.669128650736
1776013260,98,,Aggregated,134.400000,0.000000,200,380,550,660,1000,1500,2000,2300,3200,4600,4700,20864,0,200,396.3002980869562,11.51329101412557,4672.573916002875,11414.263659892638
1776013261,97,,Aggregated,134.800000,0.000000,200,380,550,660,1000,1500,2000,2300,3200,4600,4700,20995,0,200,398.0560806716871,11.51329101412557,4672.573916002875,11414.63362705406
1776013262,97,,Aggregated,138.500000,0.000000,200,390,550,670,1000,1500,2000,2300,3100,4600,4700,21143,0,200,400.3465316648908,11.51329101412557,4672.573916002875,11409.086789954123
1776013263,97,,Aggregated,141.400000,0.000000,200,390,550,670,1000,1500,2000,2200,3100,4600,4700,21266,0,200,401.4973598442355,11.51329101412557,4672.573916002875,11412.589344493557
1776013264,97,,Aggregated,139.100000,0.000000,200,390,560,670,1000,1500,2000,2300,3100,4600,4700,21403,0,200,403.713407319419,11.51329101412557,4672.573916002875,11417.719198243238
1776013265,97,,Aggregated,140.400000,0.000000,200,390,560,670,1100,1600,2000,2300,3100,4600,4700,21533,0,200,405.9146854007115,11.51329101412557,4672.573916002875,11422.385222681465
1776013266,97,,Aggregated,137.900000,0.000000,200,390,560,680,1100,1600,2000,2300,3100,4600,4700,21654,0,200,407.2884719639109,11.51329101412557,4672.573916002875,11429.210076660202
1776013267,97,,Aggregated,138.200000,0.000000,200,390,560,680,1100,1600,2100,2300,3100,4600,4700,21784,0,200,408.5901128995756,11.51329101412557,4672.573916002875,11434.240130370914
1776013268,97,,Aggregated,137.400000,0.000000,200,400,560,680,1100,1600,2100,2300,3200,4600,4700,21908,0,200,410.65940815707773,11.51329101412557,4672.573916002875,11434.359183859777
1776013269,96,,Aggregated,135.500000,0.000000,210,400,560,680,1100,1600,2100,2300,3200,4600,4700,22030,0,210,414.4162722210684,11.51329101412557,4672.573916002875,11440.572038129823
1776013270,96,,Aggregated,132.300000,0.000000,210,400,560,690,1100,1600,2100,2300,3200,4600,4700,22134,0,210,416.10240479905366,11.51329101412557,4672.573916002875,11446.732764073371
1776013271,96,,Aggregated,131.700000,0.000000,210,400,570,690,1100,1600,2100,2400,3200,4600,4700,22235,0,210,418.7068411191411,11.51329101412557,4672.573916002875,11444.550303575445
1776013272,120,,Aggregated,128.900000,0.000000,210,400,570,690,1100,1600,2100,2400,3200,4600,4700,22286,0,210,420.2492704684213,11.51329101412557,4672.573916002875,11440.49537826438
1776013273,140,,Aggregated,122.800000,0.000000,210,410,570,700,1100,1600,2100,2400,3500,4600,4700,22347,0,210,423.439688706905,11.51329101412557,4672.573916002875,11437.513178502708
1776013274,160,,Aggregated,119.800000,0.000000,210,410,580,700,1100,1600,2100,2400,3600,4600,4700,22395,0,210,426.7039494896718,11.51329101412557,4672.573916002875,11430.45452109846
1776013275,180,,Aggregated,111.800000,0.000000,210,410,580,710,1100,1700,2200,2400,3700,4600,4700,22457,0,210,431.4827142516495,11.51329101412557,4672.573916002875,11426.424010330855
1776013276,200,,Aggregated,103.000000,0.000000,210,410,580,710,1100,1700,2200,2500,4100,4800,4900,22490,0,210,433.877643917313,11.51329101412557,4934.654749988113,11433.30675855936
1776013277,200,,Aggregated,97.500000,0.000000,210,410,590,720,1100,1700,2200,2500,4400,5600,5700,22538,0,210,438.8407646932455,11.51329101412557,5745.2302079764195,11435.082216700683
1776013278,200,,Aggregated,88.200000,0.000000,210,420,590,720,1200,1700,2200,2600,4600,5700,5900,22598,0,210,442.8311381553039,11.51329101412557,5891.662999987602,11438.126958137887
1776013279,200,,Aggregated,78.600000,0.000000,220,420,590,730,1200,1800,2300,2700,5300,6500,6800,22658,0,220,449.64890689396833,11.51329101412557,6763.484458002495,11439.130064436402
1776013280,200,,Aggregated,72.600000,0.000000,220,420,600,730,1200,1800,2300,2800,6200,6800,8800,22721,0,220,458.6701813128579,11.51329101412557,8792.34312500921,11439.143655648959
1776013281,200,,Aggregated,66.400000,0.000000,220,430,610,740,1200,1800,2400,3100,6700,8400,8800,22802,0,220,470.32233017531337,11.51329101412557,8792.34312500921,11438.619989474608
